event_id,frame_id,player_id,team,marginal_pc,importance_score
56,2708,Away_20,Away,0.040746,0.047
56,2708,Away_21,Away,0.105287,0.1216
56,2708,Away_22,Away,0.005002,0.0058
56,2708,Away_23,Away,0.00485,0.0056
56,2708,Away_24,Away,0.032904,0.038
56,2708,Home_1,Home,0.003031,0.0035
56,2708,Home_10,Home,0.062595,0.0723
56,2708,Home_7,Home,0.075098,0.0867
56,2708,Home_9,Home,0.028741,0.0332
57,2789,Away_16,Away,0.037645,0.0435
57,2789,Away_17,Away,0.021815,0.0252
57,2789,Away_18,Away,0.001532,0.0018
57,2789,Away_19,Away,0.11051,0.1276
57,2789,Away_23,Away,0.024233,0.028
57,2789,Away_24,Away,0.225567,0.2604
57,2789,Home_10,Home,0.10859,0.1254
57,2789,Home_7,Home,0.123545,0.1426
57,2789,Home_9,Home,0.030244,0.0349
58,2906,Away_16,Away,0.007219,0.0083
58,2906,Away_17,Away,0.005322,0.0061
58,2906,Away_20,Away,0.010962,0.0127
58,2906,Away_21,Away,0.030399,0.0351
58,2906,Away_22,Away,0.004338,0.005
58,2906,Away_23,Away,0.027011,0.0312
58,2906,Away_24,Away,0.125135,0.1445
58,2906,Home_10,Home,0.014775,0.0171
58,2906,Home_7,Home,0.183412,0.2118
58,2906,Home_9,Home,0.021469,0.0248
59,2923,Away_15,Away,0.003854,0.0044
59,2923,Away_17,Away,0.005842,0.0067
59,2923,Away_19,Away,0.13396,0.1547
59,2923,Away_20,Away,0.009621,0.0111
59,2923,Away_21,Away,0.012583,0.0145
59,2923,Away_22,Away,0.003343,0.0039
59,2923,Away_23,Away,0.032359,0.0374
59,2923,Away_24,Away,0.111047,0.1282
59,2923,Home_10,Home,0.014186,0.0164
59,2923,Home_7,Home,0.047143,0.0544
59,2923,Home_9,Home,0.031135,0.0359
60,2997,Away_15,Away,0.001022,0.0012
60,2997,Away_16,Away,0.001181,0.0014
60,2997,Away_17,Away,0.001168,0.0013
60,2997,Away_19,Away,0.04945,0.0571
60,2997,Away_20,Away,0.006506,0.0075
60,2997,Home_10,Home,0.001765,0.002
60,2997,Home_2,Home,0.001574,0.0018
60,2997,Home_4,Home,0.134901,0.1557
60,2997,Home_5,Home,0.000582,0.0007
60,2997,Home_6,Home,0.007178,0.0083
